datasetID;creator;eventDate;pubDate;reference;country;stateProvince;municipality;verbatimSite;decimalLatitude;decimalLongitude;northBoundingCoordinate;southBoundingCoordinate;verbatimCoordinates;minimumElevationInMeters;maxElevationInMeters;verbatimElevation;organismQuantityPlants;identificationQualifierPlants;scientificNamePlants;classPlants;familyPlants;genusPlants;specificEpithetPlants;infraspecificEpithetPlants;taxonRankPlants;taxonRemarksPlants;establishmentMeansPlants;habitPlants;selfIncompatabilityPlants;organismQuantityAnimals;identificationQualifierAnimals;scientificNameAnimals;classAnimals;orderAnimals;familyAnimals;subfamilyAnimals;genusAnimals;specificEpithetAnimals;taxonRankAnimals;taxonRemarksAnimals;establishmentMeansAnimals;interactionType;interactionTypeIRI;resourceCollected;samplingProtocol;sampleSizeValue;samplingSizeUnit
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasioglossum ;Insecta;Hymenoptera;Halictidae;;Lasioglossum;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Megachile ;Insecta;Hymenoptera;Megachilidae;;Megachile;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda proxima;Insecta;Hymenoptera;Halictidae;;Ruizantheda;proxima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
91;Giselle Muschett;2011-09/2012-12;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Phoebis mercedis;Insecta;Lepidoptera;Pieridae;;Phoebis;mercedis;species;Tatochila mercedis;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;1; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;5;;;Insecta;Diptera;Tabanidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Megachile cinerea;Insecta;Hymenoptera;Megachilidae;;Megachile;cinerea;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Epiclopus gayi;Insecta;Hymenoptera;Apidae;;Epiclopus;gayi;species;Mesonychium gayi;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;9;;Lasia aenea;Insecta;Diptera;Acroceridae;;Lasia;aenea;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Bombus terrestris;Insecta;Hymenoptera;Apidae;;Bombus;terrestris;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda mutabilis;Insecta;Hymenoptera;Halictidae;;Ruizantheda;mutabilis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda proxima;Insecta;Hymenoptera;Halictidae;;Ruizantheda;proxima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Svastrides melanura;Insecta;Hymenoptera;Apidae;;Svastrides;melanura;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Battus archidamas;Insecta;Lepidoptera;Papilionidae;;Battus;archidamas;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;4;;Lasia aenea;Insecta;Diptera;Acroceridae;;Lasia;aenea;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Bombus terrestris;Insecta;Hymenoptera;Apidae;;Bombus;terrestris;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;6;;;Insecta;Diptera;Tabanidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Alloscirtetica gayi;Insecta;Hymenoptera;Apidae;;Alloscirtetica;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Centris nigerrima;Insecta;Hymenoptera;Apidae;;Centris;nigerrima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Manuelia gayi;Insecta;Hymenoptera;Apidae;;Manuelia;gayi;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda mutabilis;Insecta;Hymenoptera;Halictidae;;Ruizantheda;mutabilis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Ruizantheda proxima;Insecta;Hymenoptera;Halictidae;;Ruizantheda;proxima;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;11;;Lasia aenea;Insecta;Diptera;Acroceridae;;Lasia;aenea;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
92;Giselle Muschett;2012-11/2013-03;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;; var. simsii;Alstroemeria ligtu;Magnoliopsida;Alstroemeriaceae;Alstroemeria;litgu;simsii;varietas;;native;herb;self incompatible;;;Lasia corvina;Insecta;Diptera;Acroceridae;;Lasia;corvina;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;15;minute
